新诗书目


说明

1．本书目收录1920—2016年出版的全国（包括港台地区）新诗作品，共分三部分。第一部分为个人专集，第二部分为合著，第三部分为多人合集。

2．收录的诗集以初版本为主，初版本一时查不到的，则收录再版本。

3．专集按作者姓氏笔画排列，笔画相同的以起笔﹝一﹞﹝丨﹞﹝ノ﹞﹝丶﹞﹝乛﹞为序。合著按第一作者姓氏笔画为序排列。合集以编者、出版单位名称笔画为序排列。同一诗人专集以出版日期先后为序。





专集

外文

河边恋歌 A·M 上海诗创造社1931年版

红色的云 刘镇 春风文艺出版社1978年版

眼泪与微笑 刘镇 春风文艺出版社1984年版

如梦的青山 匡国泰 香港金陵书社出版公司1990年版

鸟巢下的风景 匡国泰 湖南文艺出版社1992年版

青山的童话 匡国泰 湖南少年儿童出版社1993年版

我歌唱在十二层楼 匡满 四川文艺出版社1986年版

初恋的歌 吉狄马加 四川民族出版社1985年版

一个彝人的梦想 吉狄马加 民族出版社1989年版

罗马的太阳 吉狄马加 四川民族出版社1991年版

吉狄马加的诗 吉狄马加 四川文艺出版社2004年版

阳光山集 向阳 台湾阳光山集编委会1973年版

银杏的仰望 向阳 台湾故乡出版社1977年版

向明自选集 向明 黎明文化公司1988年版

随身的纠缠 向明 台湾尔雅出版社1994年版

写在情人卡上的诗 向明 广东人民出版社2007年版

兰花吟 吕云松 江西人民出版社1986年版

金筑集 吕亮耕 重庆独立出版社1940年版

吕亮耕诗选 吕亮耕 湖南文艺出版社1989年版

草芽 吕剑 上海海燕出版社1950年版

英雄碑 吕剑 上海华东出版社1951年版

诗歌初集 吕剑 人民文学出版社1954年版

溪流集 吕剑 中国青年出版社1957年版

喜歌与酒歌 吕剑 内蒙古人民出版社1979年版

东方岛 吕贵品 四川文艺出版社1987年版

吕嘉行诗抄 吕嘉行 台北新地出版社1987年版

南方以北 吕德安 漓江出版社1988年版

另一半生命——1987—1989短诗选 吕德安 1989年自印

顽石 吕德安 中国工人出版社2000年版

适得其所 吕德安 重庆大学出版社2011年版

里程——多多诗选 多多 1988年自刊

行礼：诗38首 多多 漓江出版社1988年版

阿姆斯特丹的河流 多多 北岳文艺出版社2000年版

多多诗选 多多 花城出版社2005年版

精神与爱的女神 孙大雨 上海新月社1928年版

自己的写照 孙大雨 上海新月社1928年版

中国新诗库·孙大雨卷 孙大雨 长江文艺出版社1990年版

孙大雨诗文集 孙大雨 河北教育出版社1996年版

白天鹅 孙大梅 香港天马图书有限公司1988年版

失落的回声 孙大梅 中国妇女出版社1991年版

远方的蝴蝶 孙大梅 国际文化出版公司1994年版

雨和笋之歌 孙中明 安徽人民出版社1982年版

绿树与花 孙中明 解放军文艺出版社1984年版

煤海短歌 孙友田 作家出版社1959年版

矿山锣鼓 孙友田 作家出版社1960年版

金色的星 孙友田 江苏人民出版社1965年版

带血的泥哨 孙友田 江苏人民出版社1979年版

花雨江南 孙友田 江苏人民出版社1979年版

孙友田煤矿抒情诗选 孙友田 中国文联出版公司1988年版

地图上的旅行 孙文波 改革出版社1997年版

给小蓓的俪歌 孙文波 文化艺术出版社1998年版

孙文波的诗 孙文波 人民文学出版社2001年版

泥泞集 孙艺秋 桂林诗创作社1942年版

雪山下的小河 孙华文 甘肃人民出版社1980年版

剃度 孙思 学林出版社2002年版

生命的火焰 孙荃 北平孤星社1920年版

尖兵 孙贻荪 陕西人民出版社1957年版

山河吟 孙钢 中国旅游出版社1984年版

湄南诗简 孙家骏 台北长歌出版社1976年版

爱的火焰 孙桂贞 花山文艺出版社1986年版

爱的方式 孙桂贞 中国文联出版公司1986年版

彩色的星 孙海浪 江西人民出版社1979年版

橄榄树下 孙涛 湖北人民出版社1960年版

丹丹遨游水晶宫 孙祥林 河南人民出版社1980年版

旗 孙钿 桂林希望社1942年版

襄樊颂 孙陵 桂林前线出版社1940年版

小春集 孙望 重庆独立出版社1940年版

山海关红绫歌 孙犁 天津知识书店1951年版

白洋淀之曲 孙犁 百花文艺出版社1964年版

寒星集 孙道毅 中华书局1923年版

村风 孙瑞 山东文艺出版社1987年版

海盗船 孙毓棠 上海立达书局1933年版

宝马 孙毓棠 上海文化生活出版社1939年版

唱给浑河 孙静轩 长江文艺出版社1956年版

沿着海岸，沿着峡谷 孙静轩 长江文艺出版社1957年版

黄河的儿子 孙静轩 湖北人民出版社1978年版

七十二天 孙静轩 四川人民出版社1979年版

抒情诗一百首 孙静轩 四川人民出版社1983年版

孙静轩诗选 孙静轩 四川文艺出版社1990年版

世界我对你说 孙静轩 作家出版社1999年版

兰州战斗 安十坡 甘肃人民出版社1951年版

回声 安危 长江文艺出版社1957年版

时间在前进 安林 山东人民出版社1961年版

雷锋颂 安波 春风文艺出版社1963年版

歌·水上红月 安琪 香港讯通出版社1993年版

奔跑的栅栏 安琪 作家出版社1997年版

像杜拉斯一样生活 安琪 作家出版社2004年版

桦哨 安谧 内蒙古人民出版社1958年版

手拉手 安谧 内蒙古人民出版社1993年版

通天树 安谧 中国文学出版社1995年版

我爱边疆 巩惠民 广东人民出版社1959年版

天池曲 庄心在 台北中新出版社1966年版

土壁虎 庄宗伟 黑眼睛文化事业有限公司2009年版

乡土与明天 庄金国 台北大汉出版社1978年版

记忆在上午 庄骅 1972年自刊

突围令 庄涌 上海海燕书局1947年版

给淳淳的诗 庄锡钊 台湾德华出版社1981年版

流浪吾 成仿吾 上海创造社出版部1927年版

使命 成仿吾 上海创造社出版部1928年版

成仿吾诗选 成仿吾 中共中央党校出版社1994年版

友谊集 朱子奇 作家出版社1955年版

北京——莫斯科 朱子奇 作家出版社1956年版

春鸟集 朱子奇 人民文学出版社1980年版

春草集 朱子奇 人民文学出版社1984年版

山河颂 朱门 1968年自刊

诅咒之歌 朱丹（署名未冉） 哈尔滨光华书店1948年版

朱丹诗文选 朱丹 作家出版社1990年版

康奶大 朱元 新华书店西北总分店1950年版

苏里特峰 朱戈 内蒙古人民出版社1981年版

他们不得不从河堤上走回去 朱文 台北唐山出版社1999年版

寻找胜利的少年 朱叶 重庆人民出版社1956年版

爱与歌 朱汉 作家出版社1954年版

空中报童 朱伟民 台北龙泉出版社1973年版

唱歌的星星 朱兆雪 人民文学出版社1974年版

广州好 朱光 广东人民出版社1959年版

第一件产品 朱光弟 江苏文艺出版社1958年版

子余的树 朱光熹 台北葡萄园诗社1978年版

枯草上的盐 朱朱 人民文学出版社2000年版

皮箱 朱朱 广西师范大学出版社2005年版

踪迹（诗与散文合集） 朱自清 上海亚东书局1930年版

朱自清全集（第5卷·诗歌编） 朱自清 江苏教育出版社1990年版

净界 朱沉冬 台湾殷雷出版社1970年版

山水诗抄 朱沉冬 台湾殷雷出版社1974年版

朱沉冬诗画集 朱沉冬 台湾殷雷出版社1975年版

乡野情歌 朱谷忠 百花文艺出版社1985年版

三叶螺线 朱学恕 台湾创世纪诗社1962年版

海嫁 朱学恕 台湾读者书局1971年版

海之组曲 朱学恕 台湾山水诗社1975年版

三个小羊倌 朱述新 河北人民出版社1974年版

大山歌 朱金晨 上海人民出版社1976年版

山高水长 朱金晨 上海文艺出版社1980年版

门 朱修华 1975年自刊

畲家盘歌 朱秋枫 浙江人民出版社1979年版

世纪的孩子 朱维基 上海永祥印书馆1946年版

夏天 朱湘 上海商务印书馆1925年版

草莽集 朱湘 上海开明书店1927年版

石门集 朱湘 上海商务印书馆1933年版

永言集 朱湘 上海时代图书公司1936年版

中国新诗库·朱湘卷 朱湘 长江文艺出版社1988年版

朱湘诗全编 朱湘 浙江文艺出版社1994年版

绿扬短笛 朱福桂 江苏扬州人民出版社1960年版

奇想 朱增泉 解放军文艺出版社1988年版

国风 朱增泉 作家出版社1990年版

黑色的辉煌 朱增泉 文化艺术出版社1990年版

世纪的玫瑰 朱增泉 北方文艺出版社1992年版

前夜 朱增泉 解放军文艺出版社1992年版

世纪风暴 朱增泉 百花文艺出版社1994年版

地球是一只泪眼 朱增泉 解放军文艺出版社1999年版

侧影 朵思 台湾创世纪诗社1963年版

窗的感觉 朵思 1990年自印

心痕索骥 朵思 台湾创世纪诗社1994年版

飞翔咖啡馆 朵思 台湾尔雅出版社1997年版

从池塘出发 朵思 台湾嘉义市立文化中心1999年版

曦日 朵思 台湾尔雅出版社2004年版

朵思集 朵思 台湾文学馆2008年版

布日固德的故事 毕力格太 内蒙古人民出版社1978年版

掘金记 毕焕午 上海文化生活出版社1936年版

从这里开始 江河 花城出版社1986年版

太阳和他的反光 江河 人民文学出版社1987年版

一束小野花 江南 湖南教育出版社1987年版

淮水谣 江流 新文艺出版社1956年版

风雨不再来 江萍 陕西人民出版社1986年版

男人河 江堤 百花文艺出版社1989年版

祭海 江零 台湾草叶社1950年版

窗上夜 江聪平 台湾纵横诗社1964年版

多刺的玫瑰 池北偶 人民日报出版社1981年版

冷嘲热讽集 池北偶 人民日报出版社1994年版

海外奇谈 池北偶 人民日报出版社2000年版

第一盏绿灯 汤世杰 云南人民出版社1981年版

水上“吉普赛” 汤养宗 海峡文艺出版社1993年版

黑得无比的白 汤养宗 作家出版社2000年版

尤物 汤养宗 重庆出版社2004年版

情海集 牟心海 辽宁民族出版社1986年版

风采集 牟心海 辽宁民族出版社1987年版

谈T诗集 牟甲珠 1965年自刊

银色的夜晚 牟崇光 新文艺出版社1956年版

天空是个秃子 祁国 中国城市诗歌艺术研究所2003年版

热带诗抄 米军 香港赤道出版社1950年版

当绿满郊野时 米若路 台湾葡萄园诗社1967年版

爱情·生命及希望 米思及 云南人民出版社1981年版

浪花集 红樵子 湖南人民出版社1959年版

季节·日记 纪舟 台湾现代诗社1959年版

把目光投向明天 纪学 解放军文艺出版社1984年版

纪弦诗选 纪弦 中国友谊出版社1993年版

半岛之歌 纪弦 台北现代诗季刊社1993年版

纪弦精品 纪弦 人民文学出版社1995年版

第十诗集 纪弦 台北九歌出版社有限公司1996年版

年方九十 纪弦 台湾文史哲出版社2008年版

为了金色的理想 纪鹏 解放军文艺出版社1959年版

铁马骑士 纪鹏 百花文艺出版社1962年版

溪流集 纪鹏 四川文艺出版社1985年版

茉莉花集 纪鹏 湖南文艺出版社1986年版

爱的交响乐 纪鹏 湖南人民出版社1987年版

月浴 羊子乔 台湾浩瀚出版社1975年版

血的告示 羊令野 台湾南北笛诗社1968年版

贝叶 羊令野 台湾南北笛诗社1968年版

雪花的约会 羊令野 台湾天华出版公司1978年版

玲珑的伫望 羊城 台湾纵横诗社1964年版

夜行吟 羽虹 台湾战斗文艺社1956年版

五月之恋 羽虹 香港远东出版社1958年版

摇篮船曲 羽虹 香港远东出版社1961年版

失眠的向日葵 老刀（署名万里平）漓江出版社1993年版

打滑的泥土 老刀 中国文联出版社2002年版

窗内的歌声 老六 台湾曙光文艺社1966年版

碎石路之歌 老六 台湾嵩台企业出版社1976年版

堤 老凯 台湾新堤出版社1951年版

心事 芒克 《今天》编辑部1980年版

阳光中的向日葵 芒克 漓江出版社1988年版

芒克诗选 芒克 中国文联出版公司1989年版

今天是哪一天 芒克 作家出版社2001年版

芒克的诗 芒克 人民文学出版社2009年版

行知诗歌集 行知 北京三联书店1981年版

中国的玫瑰 西川 中国文联出版公司1991年版

隐秘的汇合 西川 改革出版社1997年版

虚构的家族 西川 中国和平出版社1997年版

西川诗选 西川 人民文学出版社1997年版

大意如此 西川 湖南文艺出版社1997年版

西川的诗 西川 人民文学出版社1999年版

个人好恶 西川 作家出版社2008年版

够一梦 西川 重庆大学出版社2013年版

浪花 西中扬 广东人民出版社1959年版

心灵的彩翼 西彤 花城出版社1983年版

春的魅力 西彤 新世纪出版社1987年版

雪景中的柏拉图 西渡 文化艺术出版社1998年版

草之家 西渡 新世界出版社2002年版

连心锁 西渡 中国友谊出版公司2005年版

风雨吟 许士杰 湖南文艺出版社1986年版

藏在衣柜里的 许世旭 台北林白出版社1971年版

旅情 许正宗 台北掌握诗社1983年版

秀明诗草 许秀明 上海北新书局1936年版

葱叶笛 许间诚 百花文艺出版社1986年版

半天鸟 许其正 台湾葡萄园诗社1964年版

蒡提心 许其正 高雄三信出版社1976年版

港内的浮标 许宝铭 香港创作书社1978年版

大板井 许幸之 上海联合出版社1936年版

万里长城 许幸之 上海联合出版社1945年版

北方森林曲 许淇 湖南人民出版社1983年版

野火集 许道琦 长江文艺出版社1983年版

玉壶冰 许蓝山 高雄德馨室出版社1978年版

无弦琴 许蓝山 台南金川出版社1981年版

光祖的诗 邢光祖 上海艺文公司1936年版

海 邢光祖 菲律宾长城出版社1951年版

鼓声120年作品集 邢野 百花文艺出版社1960年版

大山传 邢野 百花文艺出版社1962年版

英雄岩 那沙 安徽人民出版社1960年版

关于自己的广告 那沙 安徽人民出版社1986年版

圈套 阮章竞 北京新华书店1949年版

漳河水 阮章竞 北京新华书店1950年版

虹霓集 阮章竞 作家出版社1958年版

迎春橘颂 阮章竞 人民文学出版社1959年版

勘探者之歌 阮章竞 作家出版社1963年版

南方·游牧家园 阳阳 中国广播出版社1996年版

战地上的一束芙蓉花 齐克 湖北人民出版社1954年版

巍峨的泰山 齐勉 安徽人民出版社1984年版

七画

酒故事 严力 1987年自印

黄昏制造者 严力 南京大学出版社1993年版

严力诗选 严力 上海文艺出版社1995年版

多面镜旋转体 严力 青海人民出版社1999年版

悲哀也该成人 严力 浙江文艺出版社2016年版

晨露 严廷梁 上海群众图书出版公司1927年版

金色的飘带 严成志 安徽人民出版社1960年版

美人松 严成志 四川文艺出版社1988年版

雪山魂 严成志 中国文联出版公司1989年版

淮河上的姑娘 严阵 中国青年出版社1955年版

樱花集 严阵 安徽人民出版社1959年版

江南曲 严阵 上海文艺出版社1961年版

长江在我窗前流过 严阵 安徽人民出版社1963年版

花海 严阵 宁夏人民出版社1981年版

卷葹 严阵 四川人民出版社1982年版

山盟（上下卷） 严阵 人民文学出版社1989年版

谁能与我共醉 严阵 作家出版社2002年版

严阵短诗选 严阵 香港银河出版社2004年版

生命的春天 严辰 北京天下图书公司1949年版

唱给延河 严辰 文化生活出版社1950年版

最好的玫瑰 严辰 作家出版社1957年版

繁星集 严辰 人民文学出版社1959年版

青青的林子 严辰 作家出版社1960年版

山丹集 严辰 北方文艺出版社1963年版

春满天涯 严辰 作家出版社1964年版

玫瑰与石竹 严辰 江苏人民出版社1980年版

伊甸园外 严杰人 诗创作社1947年版

藐姑射山神人 严思椿 上海商务印书馆1926年版

于立鹤 严慰冰 作家出版社1962年版

生死阅读 辰水 中国青年出版社2016年版

罗裙带鸟 何士敏 四川人民出版社1957年版

梦见苹果和鱼的安 何小竹 四川民族出版社1989年版

回头的羊 何小竹 四川民族出版社1991年版

6个动词，或苹果 何小竹 河北教育出版社2002年版

碧血笺 何与明 台湾明光堂印书馆1961年版

蓝梦 何中一 香港海洋出版社1956年版

波浪 何为 上海文学社1947年版

秋的独白 何方 野风杂志社1950年版

南沙之歌 何方 台湾创世纪诗刊1951年版

七根辫子的姑娘 何方 台湾现代诗刊1952年版

我们开会 何达 台湾中兴出版社1949年版

洛美十友诗集 何达 香港上海书局1969年版

长跑者之歌 何达 人民文学出版社1980年版

仰天长啸集 何志浩 台湾新中国文化出版社1955年版

蓬莱唱和集 何志浩 台湾联勤出版社1959年版

大地回春集 何志浩 台湾联勤出版社1960年版

何迟诗选 何迟 百花文艺出版社1923年版

刻意集 何其芳 上海文化生活出版社1938年版

预言 何其芳 重庆文化生活出版社1945年版

夜歌 何其芳 诗文学社1945年版

夜歌和白天的歌 何其芳 人民文学出版社1952年版

何其芳佚诗三十一首 何其芳 重庆出版社1985年版

中国新诗库·何其芳卷 何其芳 长江文艺出版社1991年版

何其芳诗全编 何其芳 浙江文艺出版社1995年版

未实现的诺言 何欣 台湾惊声文物出版社1973年版

海神之树 何香久 花山文艺出版社1986年版

唱一唱农村 何理 作家出版社1955年版

喜报 何理 新文艺出版社1958年版

天涯风雪 何理 花山文艺出版社1982年版

大江边的歌 何晴波 江苏人民出版社1977年版

农家的草絮 何植之 上海亚东书局1929年版

蓓蕾集 何瑞雄 台湾北极星诗社1958年版

龙的访问 何福仁 香港素叶出版社1979年版

山的儿子 何锜章 1961年自刊

诗神的圣歌 何锜章 台湾广东出版社1973年版

德明诗选 何德明 上海北新书局1930年版

幸福的哀歌 何德明 上海北新书局1933年版

劳动之歌 何鹰 长江文艺出版社1957年版

西窗随想录 余玉书 香港中国笔会1979年版

舟子的悲歌 余光中 台北野风出版社1952年版

蓝色的羽毛 余光中 台北蓝星诗社1954年版

万圣节 余光中 台北蓝星诗社1960年版

在冷战的年代 余光中 台北纯文学出版社1969年版

白玉苦瓜 余光中 台北大地出版社1974年版

天狼星 余光中 台北洪范书店1976年版

与永恒拔河 余光中 台北洪范书店1979年版

隔水观音 余光中 台北洪范书店1983年版

梦与地理 余光中 台北洪范书店1990年版

安石榴 余光中 台北洪范书店1996年版

莲的联想——余光中诗歌选集第一辑 余光中 时代文艺出版社1997年版

白玉苦瓜——余光中诗歌选集第二辑 余光中 时代文艺出版社1997年版

隔水观音——余光中诗歌选集第三辑 余光中 时代文艺出版社1997年版

中国当代名诗人选集·余光中 　余光中 人民文学出版社2006年版

余光中集 余光中 台湾文学馆2008年版

扬帆集 余修 山东人民出版社1962年版

鹊华诗草 余修 山东人民出版社1984年版

守夜人 余怒 唐山出版社1999年版

余怒诗选集 余怒 华文出版社2004年版

自强不息斋吟草 余祖明 1978年自刊

辣椒集 余微野 重庆出版社1983年版

红叶集 余醒魂 1965年自刊

徒步穿越半个城市 邰筐 中国青年出版社2016年版

克里木霍加诗选 克里木霍加 新疆人民出版社1983年版

长明灯 克明 天津知识书店1951年版

母亲的歌 克明 通俗读物出版社1955年版

落花集 冷冷 台湾新新文艺社1957年版

天津之歌 劳荣 百花文艺出版社1959年版

超象楼诗 吴万谷 台湾商务印书馆1974年版

春声阁诗存 吴天声 台湾春声阁1965年版

早春 吴长城 河北人民出版社1957年版

回首 吴宏一 台湾蓝星诗社1965年版

绣风集 吴宏一 台湾光启出版社1973年版

菱塘岸 吴汶 中国诗社1935年版

蓬草心情 吴明兴 采风出版社1986年版

劫乱集 吴若 武汉文艺社1935年版

天堂之鸟 吴青玉 台湾葡萄园诗社1979年版

星期日的列车上 吴柳彬 1960年自刊

浊流干草集 吴浊流 台湾集文书局1963年版

浊流诗草 吴浊流 台湾文艺杂志社1973年版

秋山草 吴秋山 诗歌译作社1934年版

游击者之夜歌 吴秋山 建国出版社1938年版

水手之歌 吴顺良 中国青年诗友社1965年版

黄河诗钞 吴烟痕 东风文艺出版社1954年版

峡谷灯火 吴烟痕 河南人民出版社1957年版

三门峡诗钞 吴烟痕 上海文艺出版社1960年版

玫瑰城 吴望尧 台湾蓝星诗社1958年版

地平线 吴望尧 台湾蓝星诗社1958年版

塞上山水 吴淮生 宁夏人民出版社1979年版

英雄树 吴秾 新美术出版社1959年版

奴隶解放之歌 吴琪拉达 作家出版社1959年版

最后的星 吴越 上海星群出版公司1947年版

原始的心声 吴楚 台湾长风出版社1955年版

水手之歌 吴慕适 台湾新新文艺社1958年版

画室 吴德亮 高雄德馨室出版社1978年版

生活诗集 吴瀛涛 台湾英文出版社1953年版

瞑想诗集 吴瀛涛 台湾笠诗社1965年版

东风集 宋协周 山东人民出版社1962年版

声情集 宋协周 山东人民出版社1983年版

骑驴绕过芦茅山 宋达思 山西人民出版社1984年版

南北行草 宋承书 台湾成熟出版社1965年版

门厅 宋琳 北岳文艺出版社2000年版

灵心意境 宋稚青 台南闻道出版社1976年版

眼睛和橄榄 岑桑 花城出版社1986年版

向导 岑琦 新文艺出版社1957年版

闻一多之歌 岑琦 花城出版社1986年版

从小毡房走向全世界 库尔班阿里 作家出版社1962年版

初航集 张力生 解放军文艺社1981年版

黄山松 张万舒 上海文艺出版社1980年版

刹那的安慰 张子深 上海流星社1930年版

五月风景线 张为军 台湾殷雷出版社1975年版

大雁高飞 张之涛 内蒙古人民出版社1973年版

翠绿的星辰 张之涛 天津人民出版社1978年版

荒火的高原 张之涛 内蒙古人民出版社1980年版

张凤岐自选集 张凤岐 台湾黎明文化事业公司1979年版

北方漫步集 张天民 新文艺出版社1957年版

七月抒情诗 张天民 吉林人民出版社1959年版

澜沧江之歌 张长 上海文艺出版社1960年版

勐巴纳西 张长 云南人民出版社1979年版

凤尾竹的梦 张长 人民文学出版社1981年版

边寨的爱 张长 云南人民出版社1982年版

银水淀的荷花 张兰丁 辽宁人民出版社1961年版

醒·阳光流着 张台坤 台北创世纪诗社1980年版

新春 张永枚 湖北人民出版社1954年版

骑马跨枪走天下 张永枚 中国青年出版社1957年版

雪白的哈达 张永枚 上海文艺出版社1961年版

螺号 张永枚 作家出版社1963年版

边塞花月夜 张永枚 云南民族出版社1980年版

边塞的笑容 张永枚 云南人民出版社1983年版

绿叶的深情 张永枚 云南人民出版社1984年版

宝刀和珊瑚串 张训 青海人民出版社1958年版

春天的诗 张庆田 文化生活出版社1955年版

行踪吟草 张执一 湖北人民出版社1982年版

黎明集 张自英 1950年自刊

圣地 张自英 台湾黎明书屋1951年版

有一位姑娘 张自英 台湾思文出版公司1951年版

宝岛之歌 张自英 台湾文化书店1953年版

船 张自英 台湾当代青年出版社1962年版

天晴了 张志民 天津读者书店1949年版

死不着 张志民 天津知识书店1950年版

将军和他的战马 张志民 五十年代出版社1951年版

村风 张志民 人民文学出版社1961年版

西行剪影 张志民 百花文艺出版社1963年版

边区的山 张志民 江苏人民出版社1980年版

祖国，我对你说 张志民 河南人民出版社1981年版

江南草 张志民 上海文艺出版社1982年版

今情·往情 张志民 四川人民出版社1984年版

自选小集 张志民 文化艺术出版社1989年版

我和十三妹——根据某君与十三妹通信写成 张报 漓江出版社1982年版

清晨 张秀中 北平海音社1927年版

动的宇宙 张秀中 北平海音社1927年版

秋池畔 张秀亚 台中光启出版社1966年版

长江·黄河 张良火 长江文艺出版社1986年版

浪花 张近芬 上海北新书局1927年版

适心亭诗集 张连蒲 1978年自刊

生之疲乏——李金髮的诗 张国岚编 河北人民出版社1990年版

转眼 张国瑞 上海泰东书局1929年版

海愁 张国瑞 上海泰东书局1929年版

现代化和我们自己 张学梦 江苏人民出版社1983年版

四月草 张宝申 北京出版社1982年版

五彩的风 张建华 重庆出版社1984年版

玫瑰雨季 张建华 重庆出版社1987年版

太行月 张承信 山西人民出版社1984年版

狂歌·恋曲 张承源 德宏民族出版社1985年版

五月狩 张拓无 香港五月出版社1962年版

春秋来信 张枣 文化艺术出版社1998年版

张枣的诗 张枣 人民文学出版社2010年版

桃子树下 张泽易 台湾正风出版社1950年版

英雄三唱 张泽易 华东人民出版社1953年版

爱的笛音 张诗剑 海峡文艺出版社1985年版

五月里的天气 张品 海外孤鸿社1929年版

最前沿的战士 张洁 作家出版社1959年版

黑珊瑚 张洪波 中国文联出版公司1987年版

火车向着韶山跑 张秋生 上海人民出版社1973年版

校园里的蔷薇花 张秋生 湖南少年儿童出版社1982年版

蜜蜂·天狗·月亮 张秋生 重庆出版社1986年版

张茜诗钞 张茜 四川人民出版社1980年版

不眠的青春草 张香华 台湾星光书报社1978年版

爱荷华诗钞 张香华 台湾林白出版社1985年版

千般是情 张香华 台湾锦德图书事业有限公司1987年版

张香华诗选 张香华 陕西人民出版社1990年版

燃烧的星 张香华 春风文艺出版社1998年版

秋千上的假期 张健 台湾蓝星诗社1959年版

春安，大地 张健 台湾蓝星诗社1966年版

画中的雾季 张健 台湾水牛出版社1968年版

屋里的雪花 张健 高雄德馨室出版社1978年版

水晶圆 张健 台湾蓝星诗社1981年版

雨花台 张健 台湾蓝星诗社1982年版

微笑的秋荷 张健 台湾中国文化大学出版社1984年版

是 张健 台湾时报文化出版企业有限公司1986年版

饮水集 张家麟 花莲华光书局1965年版

里程 张家麟 台湾黎明文化事业公司1978年版

晓风自选集（九辑） 张晓风 台湾黎明文化事业公司1980年版

敭上 张殊明 上海新时代出版社1930年版

诗人之恋 张烨 花城出版社1986年版

彩色世界 张烨 华夏出版社1989年版

绿色皇冠 张烨 沈阳出版社1992年版

生命路上的歌 张烨 春风文艺出版社1998年版

万里长江唱颂歌 张继楼 四川人民出版社1978年版

醒，阳光流着 张堃 台湾创世纪诗社1980年版

水手之歌 张崇廉 台湾中台书局1957年版

山虎子 张象吉 山东人民出版社1978年版

铁道赞歌 张登峰 苏州人民出版社1959年版

劫余吟草 张雄文 1973年自刊

天女散花 张雅歌 湖北人民出版社1979年版

朱伯儒之歌 张雅歌 长江文艺出版社1983年版

把蓝色的旗帜升起 张雅歌 解放军文艺出版社1985年版

男中音和少女的吉它 张新泉 四川文艺出版社1985年版

初航 张福源 台湾田原出版社1976年版

海外诗钞 张腾蛟 台湾黄埔出版社1960年版

红旗颂 张蒲家 北方文艺出版社1964年版

错误十四行 张错 台湾时报文化出版公司1981年版

双玉环怨 张错 台湾时报文化出版公司1984年版

飘泊者 张错 台湾尔雅出版社1986年版

春夜无声 张错 台湾汉研色艺文化事业有限公司1988年版

槟榔花 张错 台湾大雁书店1990年版

沧桑男子 张错 台湾麦田出版有限公司1994年版

春夜无声 张错 台湾书林出版社1996年版

细雪 张错 台湾皇冠文学出版有限公司1996年版

张错诗选 张错 台湾洪范书店1999年版

另一种遥望 张错 台湾麦田出版公司2004年版

美丽的年龄 张德强 四川人民出版社1984年版

紫的边陲 张默 台湾创世纪诗社1964年版

上升的风景 张默 台湾巨人出版社1970年版

无调之歌 张默 台湾创世纪诗社1975年版

爱诗 张默 台湾尔雅出版社1988年版

张默精品 张默 人民文学出版社1996年版

张默·世纪诗选 张默 台北尔雅出版社有限公司2000年版

张默诗选 张默 作家出版社2007年版

独钓空濛 张默 台湾九歌出版社2007年版

欢乐的手鼓 怀宇 天津人民出版社1977年版

向秀丽 李士非 广东人民出版社1959年版

颗颗红心紧相连 李士非 广东人民出版社1962年版

北大荒之恋 李士非 花城出版社1985年版

跋涉 李子士 台湾中元出版社1961年版

拾贝集 李子昂 山东人民出版社1978年版

心印集 李子超 山东人民出版社1979年版

雁翎歌 李小雨 上海文艺出版社1979年版

东方小光 李小雨 作家出版社1981年版

红纱巾 李小雨 四川文艺出版社1983年版

玫瑰谷 李小雨 沈阳出版社1992年版

李小雨自选集 李小雨 贵州人民出版社1993年版

声音的雕像 李小雨 春风文艺出版社1998年版

春城集 李广田 作家出版社1958年版

中国新诗库·李广田卷 李广田 长江文艺出版社1991年版

女人诗眼 李元贞 台北县立文化中心1995年版

李元胜诗选 李元胜 重庆出版社1994年版

在战地里 李升如 台湾维新书局1952年版

复国吟 李升如 台湾大众书局1953年版

时代魂 李升如 台中北辰出版社1955年版

旭日 李升如 台湾文坛社1959年版

少石遗诗 李少石 三联书店1979年版

金色的光环 李心田 人民文学出版社1978年版

摆渡者之谣 李文邦 台北文化一周社1972年版

冯巧梅 李方立 冀鲁豫书店1948年版

